,video_id,frame_id,class,image_path,bbox_b,bbox_l,bbox_r,bbox_t
4692,0013,95,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0013/000095.png,"241.877416,234.401544","991.778204,914.8628289999999","1025.20437,941.032299","165.165664,167.023176"
6704,0019,592,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000592.png,"340.823485,334.065268,279.28927000000004,243.972573,272.620669,302.255234,278.35223199999996,254.176039,253.776902,290.011123","748.601643,820.548948,314.937234,646.722758,808.6585980000001,1100.5704640000001,1003.514851,416.446256,380.425128,1127.2880109999999","808.601641,893.548949,368.937235,673.722759,889.409485,1177.903801,1070.224986,448.11292199999997,412.425127,1216.28801","165.639655,158.049226,167.35478799999999,167.779507,157.767516,140.91483300000002,152.276026,173.235073,171.358526,142.882308"
698,0002,97,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0002/000097.png,221.72196499999998,460.468587,475.337927,170.209179
6246,0019,134,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000134.png,"297.485031,256.05037000000004,256.145235,238.43801299999998,223.40009300000003,213.190128","216.38798599999998,561.327724,460.230076,537.017404,620.328482,597.028997","268.054654,601.661057,486.56341,562.0174049999999,634.328483,607.695663","155.74303799999998,178.36011200000002,172.009963,169.599089,167.12395800000002,170.292705"
4717,0013,120,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0013/000120.png,270.56129,388.525505,429.525505,178.460592
4981,0014,44,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0014/000044.png,"227.414408,227.25027999999998","786.5973730000001,793.052364","808.930708,820.052365","157.082146,158.94823300000002"
6790,0019,678,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000678.png,"229.670395,231.033497,245.767524,325.378605,305.690294,238.243251,289.432656,336.375648","566.7213320000001,586.479639,451.599782,574.2668980000001,1166.182768,588.4217070000001,637.83272,1067.186228","589.054665,622.363367,482.26645,651.93357,1233.182766,626.010316,683.832718,1155.186227","162.990239,160.552297,166.246793,149.85142,131.879806,161.060192,164.457226,128.553425"
5769,0017,141,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0017/000141.png,"369.0,369.0,361.721053","822.927366,977.2811550000001,1149.7908320000001","1014.2248189999999,1153.19178,1223.0","100.886196,146.105399,155.454208"
4931,0013,334,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0013/000334.png,"350.866959,352.645635,272.299698,271.423673,276.657248","337.017207,279.969278,754.462698,806.180574,273.11364199999997","390.017208,343.635946,793.79603,844.6805730000001,304.44697599999995","179.967101,170.095255,157.659603,153.627738,168.368993"
1280,0004,302,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0004/000302.png,241.713394,131.33226399999998,148.99893,189.49381699999998
6702,0019,590,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000590.png,"342.618501,336.552598,344.552865,277.742184,243.920177,272.861051,298.475187,274.82669599999997,251.44613399999997,251.49333,289.340795","753.4021690000001,825.6023799999999,0.0,351.078711,651.030546,821.0393280000001,1096.419028,1018.277007,428.88374500000003,395.520609,1132.196238","829.735501,907.602382,66.98709000000001,387.412044,679.697213,902.8728269999999,1188.419024,1066.943671,458.550412,424.187276,1190.5295720000001","165.968494,157.526926,165.143802,167.033417,167.66704099999998,157.631406,140.930547,151.26984299999998,173.664469,171.87043,142.114152"
6677,0019,565,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000565.png,"365.40546800000004,365.41039700000005,353.215167,260.67916099999997,239.602196,272.829411,262.910446,247.78344199999998,227.378914,225.642869","777.201731,877.5073699999999,208.948528,562.59318,726.577037,1012.3273300000001,1144.462991,952.6472150000001,518.3736299999999,499.53405999999995","848.647744,965.800435,290.754554,602.253233,757.732143,1074.574818,1207.659882,992.042517,539.0260480000001,521.8834360000001","160.867005,148.271393,163.58226200000001,163.148071,161.088435,151.879024,138.683079,151.297222,173.18681899999999,170.533101"
6808,0019,696,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000696.png,"220.84989500000003,220.93623599999998,318.752005,307.99303199999997,239.437605,283.94014599999997,290.86014500000005,297.14279500000004","581.9708360000001,595.797959,442.505321,1173.3526,474.20030499999996,468.18014900000003,879.2435210000001,1176.871051","599.637503,615.464627,513.505318,1235.685932,522.56328,519.1801469999999,958.2435199999999,1237.0","162.985102,160.437726,151.459999,133.303505,163.70761299999998,169.39045,136.273,122.67065900000001"
7091,0019,979,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000979.png,"373.0,373.0,373.0","337.755268,0.0,1190.578759","451.15972400000004,189.14279,1237.0","153.424332,184.339196,178.563536"
6202,0019,90,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000090.png,"277.46595,274.934664,239.38801800000002,232.648819,217.462934","754.8584969999999,264.96280299999995,431.236324,431.328882,539.381208","811.191829,299.62946800000003,455.236324,447.43681399999997,550.381208","164.589315,183.213833,175.589384,179.988221,177.085276"
6334,0019,222,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000222.png,"373.0,307.225442,313.84484399999997,237.03019500000002,214.112465,237.926348,218.977478,210.57512000000003,244.568367,227.084662","1120.797187,470.825999,405.557768,631.24306,619.797407,678.056705,727.397468,736.890133,406.00719399999997,705.469345","1237.0,514.825999,471.55776799999995,658.243061,647.518606,699.390038,746.064135,760.5568,433.673859,727.469345","78.43096899999999,156.268194,163.481697,156.174234,156.794364,159.207877,152.734681,152.211618,163.872332,159.844926"
719,0002,118,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0002/000118.png,243.469419,382.312365,405.64569900000004,169.081106
6441,0019,329,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000329.png,"373.0,262.069022,373.0,345.21415099999996,313.513073,302.138852,278.775264,330.27689300000003,267.698601,297.110219","882.3400310000001,402.254659,890.580234,722.036383,548.520993,754.561485,650.2809,726.0991700000001,693.933452,708.544973","1098.280083,446.832962,960.560845,784.496008,609.150079,806.401757,695.243458,800.647129,735.3366030000001,792.0142900000001","148.971481,156.487439,162.80121,161.485227,163.329609,155.983836,159.142933,172.653287,156.610194,161.159627"
811,0002,210,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0002/000210.png,273.832142,289.39862999999997,325.065296,171.89003
6285,0019,173,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000173.png,"302.280594,270.82683,286.197594,273.713184,269.495785,221.005892,216.31599300000002","882.0454269999999,574.584416,251.730987,445.09998499999995,764.3043809999999,557.29735,538.406508","946.8142550000001,624.392282,298.634249,491.14856900000007,814.6316860000001,576.2175530000001,551.8013","140.434997,159.80742,160.230002,162.159086,140.257477,166.126946,164.397142"
5768,0017,140,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0017/000140.png,"369.0,369.0,360.909514","811.438566,956.1671230000001,1130.839327","993.418457,1122.82538,1206.752997","101.484211,146.217386,155.790888"
6975,0019,863,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000863.png,213.138671,637.880092,660.753187,171.392506
2507,0007,648,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0007/000648.png,214.529327,911.0583369999999,928.3916710000001,162.389015
6349,0019,237,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000237.png,"373.0,373.0,254.62135299999997,231.11973700000001,228.73781499999998,218.736311,224.647535,252.68933199999998,232.549173,219.03066800000002,267.5042,242.10314300000002","96.577196,0.0,636.676869,455.736937,437.538285,722.1390269999999,617.499735,680.608927,714.314782,753.9607,230.58932599999997,703.281764","322.500269,251.303877,667.468533,479.91283799999997,459.915964,755.027946,640.7130480000001,708.066288,741.64517,777.113737,285.879116,727.0041209999999","144.37218700000003,163.475745,162.2998,168.03375400000002,169.243584,162.27768899999998,163.056709,163.650348,159.630239,155.644758,168.464221,168.067922"
6315,0019,203,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000203.png,"373.0,315.443723,316.668169,244.95251499999998,243.29678399999997,231.93414900000002,212.82684700000001,229.703332,214.308146,230.39975299999998,222.641581","836.268547,991.90993,1194.24112,513.0570389999999,484.064969,574.597394,607.116344,625.530392,695.149441,475.61503099999993,651.769528","936.0538650000001,1081.766752,1237.0,537.216957,510.88068300000003,599.194317,624.653913,645.44794,716.574245,498.766561,670.525262","140.386445,115.113651,122.066943,162.092904,164.7944,161.794953,160.439928,162.29498,155.111986,162.86180900000002,162.124354"
5662,0017,34,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0017/000034.png,"369.0,369.0,354.629346,369.0,355.781707,218.04283999999998,202.463845,203.295961,202.663202","948.3140050000001,899.4240869999999,544.576672,449.075257,701.439355,539.852085,524.672309,546.5096639999999,590.0121849999999","1043.980673,1087.868309,637.576675,526.741923,802.772687,563.518752,545.338975,568.8515219999999,608.0121849999999","129.744271,143.16966200000002,137.77692199999998,123.99002,148.066556,145.323679,134.066091,143.362556,146.388363"
5554,0016,135,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0016/000135.png,"196.341264,236.088885,210.828092,208.389753,297.744832,287.052713,303.65725299999997,369.0,369.0,355.21838199999996,322.559123","182.523311,113.221093,248.044687,209.546177,625.2018059999999,659.50553,723.7836179999999,1000.0134929999999,1005.3991179999999,1040.837105,715.211258","198.51906,155.348778,269.60179700000003,231.78651000000002,675.087024,720.807966,791.128822,1123.719779,1132.4706390000001,1139.7322869999998,785.902625","148.93781299999998,148.940792,154.998846,151.79580900000002,153.507605,150.7688,144.822294,154.48453999999998,147.584714,160.61328,148.683987"
4849,0013,252,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0013/000252.png,"244.179386,284.688969,262.972439,239.749591,237.632679","462.8261,356.028294,428.46463200000005,706.581683,724.4552259999999","486.82610199999993,398.028295,461.1312980000001,729.24835,745.121893","179.610213,167.50315600000002,172.716882,165.528817,167.429117"
6577,0019,465,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000465.png,"265.076536,262.035394,268.928403,214.68989900000003","678.568306,720.817404,417.633618,762.157234","717.521207,763.576567,459.10275,775.896803","164.898005,158.52940800000002,162.524783,166.62118"
303,0001,149,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0001/000149.png,"248.722927,244.450625","831.032245,869.455016","864.2397480000001,902.0940130000001","147.767854,142.11172"
6625,0019,513,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000513.png,"368.888916,372.443581,359.484343,241.384062,219.892238,274.68782799999997","718.0544769999999,781.545539,206.726729,802.863791,866.302533,934.354702","795.3775059999999,873.0245369999999,310.63248500000003,855.3786,889.465009,975.4792279999999","157.716724,149.22762,156.852111,160.74893799999998,159.485289,158.876982"
6591,0019,479,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000479.png,"294.873071,292.833948,302.883219,222.624994","630.452938,687.598066,280.38884900000005,732.280567","674.407316,739.935416,335.982679,747.496146","161.12974499999999,156.02614,157.40954299999999,162.349293"
6232,0019,120,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000120.png,"370.290393,247.74479100000002,314.050526,224.019414,230.80838300000002,216.376554,212.71702000000002,201.15476999999998","1117.391225,387.444434,284.282781,652.5631480000001,519.46268,575.35541,632.931087,620.869326","1204.391228,417.1111,338.949449,680.896483,538.796013,591.022077,648.264421,631.535993","146.513244,160.11668400000002,162.44318,172.453047,167.953405,165.743151,165.309292,167.1008"
7108,0019,996,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000996.png,373.0,1135.882727,1237.0,169.378575
4914,0013,317,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0013/000317.png,"245.52030299999998,245.68076499999998,284.78309900000005,219.37823799999998,219.240061","497.38728499999996,473.94044,1041.3342189999998,658.6310679999999,685.18526","526.324961,499.15802300000007,1101.651413,677.538765,702.9138059999999","173.277148,168.925993,156.158189,164.235161,163.193425"
6153,0019,41,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000041.png,"285.181383,226.074771","912.8418320000001,773.704637","974.402936,797.245643","154.667436,157.289152"
5567,0016,148,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0016/000148.png,"196.45253,246.972065,214.0794,211.14281200000002,315.198589,304.719023,319.685418,347.093084","185.60243,42.900754,219.705761,191.520646,717.9747769999999,766.2000519999999,838.3634509999999,843.051814","198.269097,84.234088,244.03909500000003,214.520646,786.9747769999999,815.5333870000001,938.3634509999999,936.718484","148.99248,145.82428000000002,154.31761799999998,150.401629,150.607297,150.46809299999998,140.442849,145.687283"
6217,0019,105,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000105.png,"298.863163,324.47437599999995,256.390228,232.889666,217.892294,218.382577","893.475007,202.365306,456.928926,520.817758,578.662533,625.012923","951.5894109999999,254.45814,485.52260700000005,539.83114,597.976,640.797986","167.896345,187.519898,174.53456,179.463943,177.131531,176.739397"
6969,0019,857,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000857.png,208.130846,659.69675,676.32341,170.23198
5667,0017,39,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0017/000039.png,"369.0,369.0,369.0,369.0,348.670438,223.13582799999998,222.74921600000002,205.00843400000002,204.015136","1064.12755,1027.765577,612.5593259999999,510.214885,603.754986,551.044005,526.4327900000001,549.4651309999999,596.081593","1223.0,1223.0,715.6832,608.772363,695.50923,576.348001,548.650208,574.022112,613.7004969999999","124.199753,144.648653,137.211283,125.886518,154.807403,145.90917,151.29980600000002,142.793734,145.660054"
6262,0019,150,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000150.png,"373.0,286.108159,319.394477,282.023806,256.19278199999997,242.024073,237.19423500000002,229.60699900000003,229.82629599999999","299.821962,925.7272039999999,292.59833199999997,450.93289100000004,793.1769559999999,590.737828,537.365974,561.438868,694.1429059999999","382.1553,975.7272039999999,331.91170800000003,497.599558,820.510291,609.737828,556.699306,579.772202,711.4762400000001","192.553339,170.23081299999998,174.389239,174.65365400000002,164.965661,171.70845400000002,177.187897,174.64371200000002,170.196195"
4809,0013,212,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0013/000212.png,"261.605056,242.288689","781.037498,731.726165","808.3708330000001,755.0594980000001","179.942179,183.272191"
2520,0007,661,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0007/000661.png,230.778242,1028.506558,1057.347077,153.93124
5466,0016,47,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0016/000047.png,"356.431167,311.107784,235.261507,233.049498,238.372406,259.798783,250.949329,250.121906,248.801788,245.240096,239.792687","1214.681594,787.804165,262.330965,312.433574,340.435415,395.383324,444.218311,268.236094,311.67546600000003,344.145218,292.093378","1223.0,868.5468890000001,314.411637,360.11895499999997,376.016873,436.47675999999996,482.42390300000005,303.17613,347.503861,377.55179100000004,320.517316","160.691157,152.158016,156.801262,157.20624899999999,158.073856,157.83545900000001,160.753639,156.536219,158.437139,164.723882,158.733642"
6539,0019,427,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000427.png,"373.0,227.697238,227.54935899999998,228.099492","1144.814464,677.2450200000001,701.067615,537.942155","1237.0,695.992084,720.973172,561.356888","123.52900700000001,172.9136,170.245709,169.378414"
676,0002,75,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0002/000075.png,200.324229,538.355052,548.382614,169.80173
6750,0019,638,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000638.png,"268.637472,260.93484700000005,255.601736,259.383311,341.510514,308.995758,373.0,373.0,260.499674,329.422029","605.6740480000001,678.685251,275.603294,651.712088,876.4445,1154.730787,91.607212,56.190867000000004,779.172982,1023.443926","641.00738,723.351918,312.936626,686.378754,986.4445019999999,1234.730783,185.607218,151.524195,823.1729839999999,1102.110594","161.415615,151.33688999999998,165.171168,163.65244099999998,139.469249,133.279093,170.85218899999998,164.93644799999998,146.618699,151.45951100000002"
2516,0007,657,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0007/000657.png,223.915652,975.5341900000001,1002.49455,157.271411
6862,0019,750,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000750.png,"239.915231,238.45379599999998,373.0,373.0,259.262634","611.624178,625.725823,855.639982,1076.622195,567.814002","630.290846,650.392488,971.306649,1237.0,598.814002","173.889444,163.319873,159.861845,128.08414299999998,174.639653"
5610,0016,191,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0016/000191.png,"197.020111,229.00662400000002,225.024189,195.348448","183.370253,97.562732,48.687481,420.76855","195.703938,134.437096,93.839334,431.632132","149.470427,149.275859,144.624783,160.324593"
300,0001,146,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0001/000146.png,"239.075781,234.662769","806.3094769999999,837.459078","832.976143,863.1257449999999","152.556801,146.799325"
4873,0013,276,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0013/000276.png,"356.743645,246.209406,246.141778","277.88374500000003,438.265842,416.830015","346.21707999999995,460.599176,441.49668099999997","181.430602,181.060652,177.072621"
3205,0009,156,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0009/000156.png,233.22591,823.742316,849.742317,160.29953600000002
6647,0019,535,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000535.png,"373.0,373.0,373.0,260.500444,252.250633,244.19110099999997,236.438563,351.755794","766.0521259999999,854.9482019999999,177.03051299999998,750.703172,749.073001,1171.679431,906.897383,1092.797348","853.5531380000001,963.230825,277.314838,780.911286,789.300791,1223.8633730000001,934.0023960000001,1164.609388","165.171799,152.110571,165.21021499999998,172.312395,173.866196,148.007809,162.277277,160.60093799999999"
3196,0009,147,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0009/000147.png,215.59682200000003,943.605378,964.4129529999999,157.70065
6476,0019,364,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000364.png,"373.0,349.53039900000005,345.574287,313.11061800000004,297.601006,316.46382,268.476014,296.837367,213.58927999999997,214.67369700000003","489.389274,485.79554400000006,350.244959,254.54326400000002,479.33237,361.238163,434.26238499999994,446.651054,655.7749660000001,554.5759400000001","579.389269,592.496078,409.911628,308.543264,568.941823,422.57149400000003,466.262383,498.98438799999997,675.108301,571.5759400000001","156.887338,167.375754,170.92830700000002,171.204757,160.148888,176.51876399999998,160.354811,163.80584199999998,161.693703,167.768945"
513,0001,359,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0001/000359.png,235.06641800000003,768.660522,796.730047,162.972293
4154,0011,8,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0011/000008.png,"213.87075699999997,204.00911000000002,196.592755","702.944782,943.948576,933.7110789999999","722.611449,951.281909,939.7110779999999","167.861781,161.196728,165.76844"
5151,0015,108,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0015/000108.png,"279.303889,306.402919,319.076902,275.736783,278.992516","1164.658269,749.3393940000001,767.3033929999999,269.623626,229.95623500000002","1223.0,838.339396,863.636725,311.623627,271.6229","120.98005500000001,154.86551699999998,149.76818,167.887953,172.740877"
4822,0013,225,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0013/000225.png,"298.235333,283.194836","853.52261,767.986119","916.458926,813.996456","158.840685,178.59884399999999"
7027,0019,915,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000915.png,345.934782,200.23529,278.195358,196.551862
6997,0019,885,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000885.png,235.573346,505.887302,536.104208,173.687553
6327,0019,215,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000215.png,"373.0,355.128374,275.23101,275.44912200000005,235.104846,213.77371200000002,233.387342,217.37006200000002,238.040957,224.78725","1050.4226099999998,1082.405327,487.615944,457.72366100000005,600.9161019999999,611.1009730000001,661.94867,718.4982150000001,438.71470199999993,688.8020690000001","1237.0,1187.4742800000001,518.4009639999999,498.05458799999997,630.894743,634.993238,680.027495,739.400406,463.82028399999996,710.019172","101.27654,91.05042399999999,159.82761299999999,163.534675,158.329446,158.35036399999998,159.189416,153.76435700000002,162.916071,160.13871"
6523,0019,411,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000411.png,"267.20844700000004,225.220322,223.11841,229.171622","797.3059860000001,574.94971,592.8324700000001,450.73358899999994","847.5856679999999,590.13014,611.8568230000001,469.314401","148.662918,175.317243,171.06698400000002,174.140232"
6637,0019,525,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000525.png,"373.0,373.0,372.702786,255.52536099999998,232.34118700000002,313.532588","762.892381,840.4469349999999,205.899004,803.596422,912.339281,1029.823722","844.319098,918.533879,305.985705,841.8446769999999,935.2532359999999,1089.6595960000002","162.13710700000001,152.479683,160.958248,170.03966699999998,164.171699,161.41323500000001"
7159,0019,1047,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/001047.png,373.0,78.473128,282.76059100000003,194.401307
768,0002,167,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0002/000167.png,271.970684,299.72061,339.049795,171.90769699999998
5722,0017,94,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0017/000094.png,"331.25215299999996,255.737445,253.12609700000002,243.912223","843.880907,586.394841,641.214026,719.130799","910.214243,629.394842,687.5473599999999,758.1308","146.922725,128.605375,143.71117900000002,148.64781299999999"
5241,0015,198,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0015/000198.png,"255.73304199999998,258.518668","981.460448,1006.649375","1016.127114,1049.649376","150.579775,154.550426"
6895,0019,783,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000783.png,229.925019,754.518814,784.679482,176.58908799999998
5711,0017,83,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0017/000083.png,"287.799574,238.19383,237.157728,232.98214199999998","735.757977,561.060125,620.817167,681.762512","793.3543950000001,597.1676809999999,659.8790690000001,714.323841","143.458987,128.37928,142.609038,148.346317"
659,0002,58,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0002/000058.png,194.224826,582.4833179999999,588.149985,172.753521
4650,0013,53,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0013/000053.png,241.78437599999998,361.785284,386.84524700000003,165.237563
5551,0016,132,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0016/000132.png,"196.324269,234.146454,210.27565800000002,207.653549,294.36528,283.402152,299.959182,342.32352799999995,369.0,369.0,345.273851,317.788771","182.122545,128.937207,247.920842,212.150519,597.65024,638.3259429999999,683.490268,1216.956193,931.609359,941.231833,989.6738119999999,680.413548","199.455879,170.603873,267.587509,233.483852,657.316907,698.992611,761.490267,1223.0,1067.942688,1082.231834,1073.007143,749.413549","148.938099,149.761921,155.273008,151.915559,154.144501,150.93448999999998,146.180969,151.109431,151.148504,148.2184,159.868758,149.854773"
5145,0015,102,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0015/000102.png,"281.514555,305.795212,321.71869,276.535328,280.346674","1082.068808,693.006433,700.622162,217.656831,199.681514","1158.068806,777.6731030000001,779.9554969999999,272.32349700000003,243.34818199999998","125.122725,154.785156,152.31911499999998,168.97593500000002,175.15436200000002"
5694,0017,66,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0017/000066.png,"369.0,251.061286,221.57556200000002,221.47979500000002,220.25689100000002","1076.947242,634.939253,548.313721,579.6238910000001,637.049229","1223.0,676.272588,572.9803870000001,608.6238900000001,661.5418530000001","99.290803,143.001263,130.433211,142.454472,147.83009099999998"
6932,0019,820,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000820.png,293.184823,1036.362615,1087.362611,143.111029
6250,0019,138,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000138.png,"330.102511,273.997823,249.08699199999998,267.193491,248.263943,234.111855,228.348908,218.31146099999998","118.754001,517.26082,847.2201640000001,429.438567,514.955175,781.778282,605.832051,587.32043","188.08733600000002,558.260821,873.5534960000001,451.43856900000003,541.62184,811.111616,625.4987169999999,601.987096","159.079675,182.647104,169.42904099999998,173.984367,172.64508899999998,160.494374,169.12428300000002,172.11370300000002"
6673,0019,561,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000561.png,"369.192077,370.12757999999997,358.27329199999997,259.568399,241.467383,271.234598,258.084116,245.739271,225.61248799999998,224.318707","772.830011,863.55849,202.39382,588.59421,729.348635,1059.4433099999999,1141.266445,944.9609230000001,527.7555480000001,516.027144","852.810841,974.700218,293.067685,627.1505139999999,759.671415,1106.986738,1204.479507,977.296358,547.735532,531.980555","160.881786,148.312237,165.006397,164.01814099999999,162.889631,151.067632,138.888027,153.253145,174.100266,171.737883"
5070,0015,27,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0015/000027.png,"199.399767,204.121567","575.593145,455.654036","590.82642,470.36764000000005","172.75091899999998,174.919164"
6519,0019,407,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000407.png,"253.94022,220.255218,220.40375899999998,225.68850600000002","723.889102,527.027609,544.8131099999999,401.02927200000005","769.956101,544.528774,565.947956,421.19163899999995","148.454352,170.81065900000002,168.85173500000002,170.406212"
